0	0	0	0	4.746653501776679 
1	0	0	0	0.428278820829841 
1	0	1	0	0.061085690191610 
1	1	0	0	1.019193402071116 
1	1	1	0	0.015141893530119 
1	1	1	1	0.723719156263118 
2	0	0	0	-0.000000000000000 
2	0	1	0	-0.000000000000000 
2	0	1	1	0.000000000000000 
2	0	2	0	0.010593950713548 
2	1	0	0	-0.000000000000002 
2	1	1	0	0.000000000000000 
2	1	1	1	-0.000000000000001 
2	1	2	0	-0.016813080472938 
2	1	2	1	0.131225855091500 
2	2	0	0	0.763044435527885 
2	2	1	0	0.004671439512281 
2	2	1	1	0.616267687084235 
2	2	2	0	-0.000000000000000 
2	2	2	1	0.000000000000001 
2	2	2	2	0.594988690000451 
3	0	0	0	0.166245986493058 
3	0	1	0	0.021815303983679 
3	0	1	1	0.012614308464613 
3	0	2	0	0.000000000000000 
3	0	2	1	-0.000000000000000 
3	0	2	2	0.005584553140495 
3	0	3	0	0.024419590081724 
3	1	0	0	0.146559641113598 
3	1	1	0	0.008126016103405 
3	1	1	1	0.022503155430205 
3	1	2	0	-0.000000000000000 
3	1	2	1	0.000000000000000 
3	1	2	2	-0.004352933984496 
3	1	3	0	-0.018489243212629 
3	1	3	1	0.129672906225964 
3	2	0	0	0.000000000000001 
3	2	1	0	0.000000000000000 
3	2	1	1	0.000000000000001 
3	2	2	0	-0.002563564095419 
3	2	2	1	-0.027636074616984 
3	2	2	2	-0.000000000000000 
3	2	3	0	0.000000000000000 
3	2	3	1	0.000000000000000 
3	2	3	2	0.055124768775135 
3	3	0	0	0.939046932717511 
3	3	1	0	0.011400597584943 
3	3	1	1	0.662033761626411 
3	3	2	0	-0.000000000000000 
3	3	2	1	-0.000000000000001 
3	3	2	2	0.567230893747095 
3	3	3	0	-0.008925353550253 
3	3	3	1	0.094995356868207 
3	3	3	2	0.000000000000000 
3	3	3	3	0.707770388714187 
4	0	0	0	0.000000000000000 
4	0	1	0	0.000000000000000 
4	0	1	1	-0.000000000000000 
4	0	2	0	0.000000000000000 
4	0	2	1	-0.000000000000000 
4	0	2	2	-0.000000000000000 
4	0	3	0	0.000000000000000 
4	0	3	1	0.000000000000000 
4	0	3	2	-0.000000000000000 
4	0	3	3	-0.000000000000000 
4	0	4	0	0.025968914955467 
4	1	0	0	0.000000000000000 
4	1	1	0	-0.000000000000000 
4	1	1	1	0.000000000000000 
4	1	2	0	-0.000000000000000 
4	1	2	1	0.000000000000000 
4	1	2	2	0.000000000000000 
4	1	3	0	0.000000000000000 
4	1	3	1	-0.000000000000000 
4	1	3	2	0.000000000000000 
4	1	3	3	0.000000000000000 
4	1	4	0	-0.033182554712071 
4	1	4	1	0.150058747744002 
4	2	0	0	0.000000000000002 
4	2	1	0	0.000000000000000 
4	2	1	1	0.000000000000001 
4	2	2	0	-0.000000000000000 
4	2	2	1	0.000000000000000 
4	2	2	2	0.000000000000000 
4	2	3	0	-0.000000000000000 
4	2	3	1	0.000000000000000 
4	2	3	2	-0.000000000000000 
4	2	3	3	0.000000000000001 
4	2	4	0	0.000000000000000 
4	2	4	1	-0.000000000000000 
4	2	4	2	0.026466360021865 
4	3	0	0	-0.000000000000000 
4	3	1	0	-0.000000000000000 
4	3	1	1	-0.000000000000000 
4	3	2	0	-0.000000000000000 
4	3	2	1	0.000000000000000 
4	3	2	2	-0.000000000000000 
4	3	3	0	-0.000000000000000 
4	3	3	1	-0.000000000000000 
4	3	3	2	-0.000000000000000 
4	3	3	3	-0.000000000000000 
4	3	4	0	-0.012001925850275 
4	3	4	1	0.044240974554287 
4	3	4	2	0.000000000000000 
4	3	4	3	0.048839142240166 
4	4	0	0	1.115356320449696 
4	4	1	0	0.012113517419895 
4	4	1	1	0.753998467029478 
4	4	2	0	-0.000000000000000 
4	4	2	1	-0.000000000000001 
4	4	2	2	0.602604151958679 
4	4	3	0	0.004673336205008 
4	4	3	1	0.079385838156461 
4	4	3	2	0.000000000000001 
4	4	3	3	0.693407171641614 
4	4	4	0	-0.000000000000000 
4	4	4	1	0.000000000000000 
4	4	4	2	0.000000000000001 
4	4	4	3	-0.000000000000000 
4	4	4	4	0.880159093375047 
5	0	0	0	0.199823260722684 
5	0	1	0	0.030362715342611 
